2,21.9012889792373,0,0,0,1,0,1,194.977808280275,0,0,0,0,0,0,0,0,0,0,0,0
6,10.8492784290887,0,0,0,1,0,1,98.9099752566337,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,1,0,0,40.2147572082736,0,0,0,0,0,0,0,0,0,0,0,0
10,460.66160363103,0,0,0,1,0,1,462.652469942213,0,0,0,0,0,0,0,0,0,0,0,0
11,1.6353893000445,0,0,0,1,0,1,61.0380207401185,0,0,0,0,0,0,0,0,0,0,0,0
12,1.60042011612079,0,0,0,1,0,1,152.508113661638,0,0,0,0,0,0,0,0,0,0,0,0
18,9.09397605393934,0,0,0,1,0,1,108.391769297175,0,0,0,0,0,0,0,0,0,0,0,0
22,313.197136495689,0,0,0,1,0,1,313.197136495689,0,0,0,0,0,0,0,0,0,0,0,0
25,419.088360619659,0,0,0,1,0,1,419.088360619659,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,1,0,0,159.108496632104,0,0,0,0,0,0,0,0,0,0,0,0
36,356.114212092452,0,0,0,1,0,1,356.114212092452,0,0,0,0,0,0,0,0,0,0,0,0
