8,212.168135871324,0,0,0,1,0,1,212.168135871324,0,0,0,0,0,0,0,0,0,0,0,0
9,240.631353763877,0,0,0,1,0,1,240.631353763877,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,1,0,0,25.5202042101834,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,1,0,0,191.064064278803,0,0,0,0,0,0,0,0,0,0,0,0
14,25.8371664981482,0,0,0,1,0,1,25.8371664981482,0,0,0,0,0,0,0,0,0,0,0,0
15,349.144300012924,0,0,0,1,0,1,349.144300012924,0,0,0,0,0,0,0,0,0,0,0,0
19,299.618373702688,0,0,0,1,0,1,299.618373702688,0,0,0,0,0,0,0,0,0,0,0,0
25,354.061591863033,0,0,0,1,0,1,422.72029971144,0,0,0,0,0,0,0,0,0,0,0,0
26,9.68882508304745,0,0,0,1,0,1,9.68882508304745,0,0,0,0,0,0,0,0,0,0,0,0
29,16.6863227661207,0,0,0,1,0,1,128.682072710914,0,0,0,0,0,0,0,0,0,0,0,0
31,7.79836920930577,0,0,0,1,0,1,185.292143646271,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,1,0,0,187.625542000822,0,0,0,0,0,0,0,0,0,0,0,0
34,0.58287139695886,0,0,0,1,0,1,0.58287139695886,0,0,0,0,0,0,0,0,0,0,0,0
35,44.0107496629358,0,0,0,1,0,1,87.625767338827,0,0,0,0,0,0,0,0,0,0,0,0
