4,470.385823090987,0,0,0,1,0,1,509.816472811238,0,0,0,0,0,0,0,0,0,0,0,0
10,300.481586099217,0,0,0,1,0,1,300.481586099217,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,1,0,0,227.816455349081,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,1,0,0,173.43446518354,0,0,0,0,0,0,0,0,0,0,0,0
15,164.421274599351,0,0,0,1,0,1,164.421274599351,0,0,0,0,0,0,0,0,0,0,0,0
22,56.6421435519011,0,0,0,1,0,1,56.6421435519011,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,1,0,0,92.7125230097073,0,0,0,0,0,0,0,0,0,0,0,0
24,433.773695081516,0,0,0,1,0,1,433.773695081516,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,1,0,0,225.34754981069,0,0,0,0,0,0,0,0,0,0,0,0
30,0.969690120856169,0,0,0,1,0,1,40.380950343428,0,0,0,0,0,0,0,0,0,0,0,0
32,38.7468938209856,0,0,0,1,0,1,38.7468938209856,0,0,0,0,0,0,0,0,0,0,0,0
33,9.28670091998486,0,0,0,1,0,1,17.1068580200066,0,0,0,0,0,0,0,0,0,0,0,0
35,85.5202525455668,0,0,0,1,0,1,85.5202525455668,0,0,0,0,0,0,0,0,0,0,0,0
