1,1,202.993663043154,0,0,0,0,1,-6.19950489305046,0,0,0,0
2,3,0,0,0,0,0,1,0,0,0,0,0
3,2,0,0,0,0,0,1,-5.82394005620492,0,0,0,0
4,2,0,0,0,0,0,1,-4.47106172225298,0,0,0,0
5,1,216.47989112793,0,0,0,0,1,-7.49533009716335,0,0,0,0
6,1,0,0,0,0,0,1,-4.45288444602659,0,0,0,0
7,2,0,0,0,0,0,1,-3.92131498553938,0,0,0,0
8,1,95.2664647772222,0,0,0,0,1,-3.05024803634051,0,0,0,0
9,1,0,0,0,0,0,1,-3.29499750764394,0,0,0,0
10,1,0,0,0,0,0,1,-5.99047290626744,0,0,0,0
11,2,0,0,0,0,0,1,-4.30239128611664,0,0,0,0
12,2,0,0,0,0,0,1,-4.30239128611664,0,0,0,0
13,1,163.783859928982,0,0,0,0,1,-7.0541993329608,0,0,0,0
14,1,170.056989181026,0,0,0,0,1,-4.29201071886475,0,0,0,0
15,1,0,0,0,0,0,1,-3.92131498553938,0,0,0,0
16,1,76.1771843002951,0,0,0,0,1,-5.86271580689566,0,0,0,0
17,1,0,0,0,0,0,1,-4.47206039604753,0,0,0,0
18,1,0,0,0,0,0,1,-5.6632939518199,0,0,0,0
19,2,0,0,0,0,0,1,-4.24514802810847,0,0,0,0
20,1,0,0,0,0,0,1,-3.34467078797505,0,0,0,0
21,1,88.4756691480322,0,0,0,0,1,-3.6559269208558,0,0,0,0
22,2,0,0,0,0,0,1,-4.68622703948799,0,0,0,0
23,1,0,0,0,0,0,1,-5.56020797713357,0,0,0,0
24,1,10.0204202090553,0,0,0,0,1,-4.62482636502807,0,0,0,0
25,1,0,0,0,0,0,1,-5.61490835759015,0,0,0,0
26,1,0,0,0,0,0,1,-6.10793762944686,0,0,0,0
27,1,140.5225531457,0,0,0,0,1,-7.55377059155826,0,0,0,0
28,1,0,0,0,0,0,1,-4.11048732909252,0,0,0,0
29,2,0,0,0,0,0,1,-5.19281792973848,0,0,0,0
30,2,0,0,0,0,0,1,-3.04883719107365,0,0,0,0
31,2,0,0,0,0,0,1,-3.4885356207588,0,0,0,0
32,1,130.912916841371,0,0,0,0,1,-4.81028829885699,0,0,0,0
33,1,0,0,0,0,0,1,-5.17758331457482,0,0,0,0
34,1,0,0,0,0,0,1,-4.46718493635047,0,0,0,0
35,1,0,0,0,0,0,1,-6.1676868729136,0,0,0,0
36,1,0,0,0,0,0,1,-4.70248058609634,0,0,0,0
37,1,265.538448127598,0,0,0,0,1,-3.25810783123189,0,0,0,0
