1,1,429.927557182075,0,0,0,0,1,-3.83724504142549,0,0,0,0
2,1,0,0,0,0,0,1,-1.71941400353007,0,0,0,0
3,1,116.659591495442,0,0,0,0,1,-3.2308487443426,0,0,0,0
4,1,0,0,0,0,0,1,-0.620441888874849,0,0,0,0
5,1,0,0,0,0,0,1,-3.32920260706599,0,0,0,0
6,2,0,0,0,0,0,1,2.1896766682506,0,0,0,0
7,1,0,0,0,0,0,1,-0.830521109736922,0,0,0,0
8,1,0,0,0,0,0,1,0.618137196798266,0,0,0,0
9,1,399.646180840099,0,0,0,0,1,-4.37255282814211,0,0,0,0
10,1,0,0,0,0,0,1,0.655325306281091,0,0,0,0
11,1,0,0,0,0,0,1,-1.31781002036972,0,0,0,0
12,2,0,0,0,0,0,1,-1.09461615417895,0,0,0,0
13,2,0,0,0,0,0,1,-3.55816918600319,0,0,0,0
14,1,102.208181077348,0,0,0,0,1,-4.60801791645946,0,0,0,0
15,2,0,0,0,0,0,1,-2.00977073699635,0,0,0,0
16,1,0,0,0,0,0,1,-3.47727643361452,0,0,0,0
17,1,117.110785868186,0,0,0,0,1,-2.69508532071983,0,0,0,0
18,1,0,0,0,0,0,1,-1.97969095817462,0,0,0,0
19,1,0,0,0,0,0,1,-3.25954556986938,0,0,0,0
20,2,0,0,0,0,0,1,-1.98880369049302,0,0,0,0
21,1,0,0,0,0,0,1,-2.43919521920758,0,0,0,0
22,1,0,0,0,0,0,1,-2.45459257794583,0,0,0,0
23,2,0,0,0,0,0,1,-3.6152082099157,0,0,0,0
24,1,0,0,0,0,0,1,-2.22227252521768,0,0,0,0
25,1,122.320157417189,0,0,0,0,1,-2.56086783810892,0,0,0,0
26,1,0,0,0,0,0,1,-2.24872594684355,0,0,0,0
27,1,0,0,0,0,0,1,-2.38555612961688,0,0,0,0
28,2,0,0,0,0,0,1,-1.68633871436567,0,0,0,0
29,1,272.355605950026,0,0,0,0,1,-2.77117628789125,0,0,0,0
30,1,0,0,0,0,0,1,-2.49057511853315,0,0,0,0
31,1,0,0,0,0,0,1,-2.40612079697332,0,0,0,0
32,1,0,0,0,0,0,1,-2.15627749199195,0,0,0,0
33,3,0,0,0,0,0,1,0,0,0,0,0
34,2,0,0,0,0,0,1,-2.487738808869,0,0,0,0
35,2,0,0,0,0,0,1,-0.983985686828693,0,0,0,0
36,2,0,0,0,0,0,1,-2.43308025498105,0,0,0,0
37,1,0,0,0,0,0,1,-3.99167220164485,0,0,0,0
