4,6.60111357744297,0,0,0,1,0,1,56.7368286365178,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,1,0,0,247.155207838862,0,0,0,0,0,0,0,0,0,0,0,0
9,12.7231180861322,0,0,0,1,0,1,36.813392635801,0,0,0,0,0,0,0,0,0,0,0,0
11,469.084091934798,0,0,0,1,0,1,469.084091934798,0,0,0,0,0,0,0,0,0,0,0,0
18,42.3410851454213,0,0,0,1,0,1,158.444089552809,0,0,0,0,0,0,0,0,0,0,0,0
20,426.251069537543,0,0,0,1,0,1,426.251069537543,0,0,0,0,0,0,0,0,0,0,0,0
22,17.4202922067239,0,0,0,1,0,1,50.6045840393699,0,0,0,0,0,0,0,0,0,0,0,0
27,577.291459134679,0,0,0,1,0,1,581.035860205499,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,1,0,0,254.552806725386,0,0,0,0,0,0,0,0,0,0,0,0
30,8.51583020762548,0,0,0,1,0,1,85.5231891196431,0,0,0,0,0,0,0,0,0,0,0,0
