3,159.222421739804,0,0,0,1,0,1,159.222421739804,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,1,0,0,252.933419458979,0,0,0,0,0,0,0,0,0,0,0,0
10,708.779769686432,0,0,0,1,0,1,710.764915980703,0,0,0,0,0,0,0,0,0,0,0,0
11,107.580549321959,0,0,0,1,0,1,107.580549321959,0,0,0,0,0,0,0,0,0,0,0,0
15,542.054932602094,0,0,0,1,0,1,542.054932602094,0,0,0,0,0,0,0,0,0,0,0,0
18,1.70673470235851,0,0,0,1,0,1,41.077476286519,0,0,0,0,0,0,0,0,0,0,0,0
20,14.4514113413907,0,0,0,1,0,1,47.6755365430939,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,1,0,0,300.228602963352,0,0,0,0,0,0,0,0,0,0,0,0
23,13.3561267099805,0,0,0,1,0,1,89.5968951262973,0,0,0,0,0,0,0,0,0,0,0,0
24,11.1622589764038,0,0,0,1,0,1,37.8635916479024,0,0,0,0,0,0,0,0,0,0,0,0
26,1.91385474994361,0,0,0,1,0,1,77.2027785555259,0,0,0,0,0,0,0,0,0,0,0,0
