2,504.704949267524,0,0,0,1,0,1,555.435106287633,0,0,0,0,0,0,0,0,0,0,0,0
3,268.050200210441,0,0,0,1,0,1,268.050200210441,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,1,0,0,452.028759337538,0,0,0,0,0,0,0,0,0,0,0,0
9,461.776925990859,0,0,0,1,0,1,461.776925990859,0,0,0,0,0,0,0,0,0,0,0,0
14,90.4259207841012,0,0,0,1,0,1,90.4259207841012,0,0,0,0,0,0,0,0,0,0,0,0
23,86.1317864897468,0,0,0,1,0,1,86.1317864897468,0,0,0,0,0,0,0,0,0,0,0,0
24,26.593745371066,0,0,0,1,0,1,26.593745371066,0,0,0,0,0,0,0,0,0,0,0,0
31,3.23350687584487,0,0,0,1,0,1,3.78683273763539,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,1,0,0,285.189416501453,0,0,0,0,0,0,0,0,0,0,0,0
36,114.08849313176,0,0,0,1,0,1,114.08849313176,0,0,0,0,0,0,0,0,0,0,0,0
37,5.22253170902278,0,0,0,1,0,1,22.6939333839967,0,0,0,0,0,0,0,0,0,0,0,0
