1,7.44473801025945,0,0,0,1,0,1,49.5667254302974,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,1,0,0,163.4697224625,0,0,0,0,0,0,0,0,0,0,0,0
21,23.672835256056,0,0,0,1,0,1,97.5350097140679,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,1,0,0,202.19068500446,0,0,0,0,0,0,0,0,0,0,0,0
23,587.129985375915,0,0,0,1,0,1,595.240171857838,0,0,0,0,0,0,0,0,0,0,0,0
24,551.44940115418,0,0,0,1,0,1,551.44940115418,0,0,0,0,0,0,0,0,0,0,0,0
27,251.100571810471,0,0,0,1,0,1,251.100571810471,0,0,0,0,0,0,0,0,0,0,0,0
30,75.5847209481102,0,0,0,1,0,1,218.059001653953,0,0,0,0,0,0,0,0,0,0,0,0
35,54.8673789871555,0,0,0,1,0,1,190.977387264901,0,0,0,0,0,0,0,0,0,0,0,0
36,8.97842828821897,0,0,0,1,0,1,46.6124438735616,0,0,0,0,0,0,0,0,0,0,0,0
