1,1,0,0,0,0,0,1,-2.38019448849827,0,0,0,0
2,1,0,0,0,0,0,1,-1.22763062092609,0,0,0,0
3,1,0,0,0,0,0,1,-0.900565131548215,0,0,0,0
4,1,0,0,0,0,0,1,-3.88288671296769,0,0,0,0
5,1,0,0,0,0,0,1,-2.59155959536984,0,0,0,0
6,1,195.918380778569,0,0,0,0,1,-5.31919224503268,0,0,0,0
7,3,0,0,0,0,0,1,0,0,0,0,0
8,1,336.658448277858,0,0,0,0,1,-5.53799344529169,0,0,0,0
9,2,0,0,0,0,0,1,-0.681726789766329,0,0,0,0
10,1,0,0,0,0,0,1,-2.60066963991615,0,0,0,0
11,1,150.594156580184,0,0,0,0,1,-3.78499723286156,0,0,0,0
12,1,11.6986131933037,0,0,0,0,1,-3.30136396739655,0,0,0,0
13,1,0,0,0,0,0,1,-5.14296935968101,0,0,0,0
14,2,0,0,0,0,0,1,-4.07151497017492,0,0,0,0
15,2,0,0,0,0,0,1,-18.179841190978,0,0,0,0
16,2,0,0,0,0,0,1,-3.91578927709287,0,0,0,0
17,1,11.5810606922093,0,0,0,0,1,-19.2678401251027,0,0,0,0
18,2,0,0,0,0,0,1,-18.179841190978,0,0,0,0
19,2,0,0,0,0,0,1,-2.18747448730302,0,0,0,0
20,1,59.7622064431026,0,0,0,0,1,-3.23182824723284,0,0,0,0
21,1,78.3513462721601,0,0,0,0,1,-1.39882692528686,0,0,0,0
22,1,0,0,0,0,0,1,-2.27839102148379,0,0,0,0
23,1,0,0,0,0,0,1,-2.61970168011719,0,0,0,0
24,1,113.706463461333,0,0,0,0,1,-3.89073893992381,0,0,0,0
25,2,0,0,0,0,0,1,-1.18182154802011,0,0,0,0
26,1,0,0,0,0,0,1,-2.66163330955077,0,0,0,0
27,2,0,0,0,0,0,1,-0.548431743827829,0,0,0,0
28,1,0,0,0,0,0,1,-0.538562823021796,0,0,0,0
29,1,0,0,0,0,0,1,-2.33934772546299,0,0,0,0
30,1,0,0,0,0,0,1,-1.53886345994111,0,0,0,0
31,1,36.0419664817046,0,0,0,0,1,-2.78429443046019,0,0,0,0
32,1,420.171702310257,0,0,0,0,1,-2.67083474890052,0,0,0,0
33,1,0,0,0,0,0,1,-4.54492182892433,0,0,0,0
34,2,0,0,0,0,0,1,-0.12844922794068,0,0,0,0
35,2,0,0,0,0,0,1,-1.92942053511089,0,0,0,0
36,1,0,0,0,0,0,1,-1.86823399136661,0,0,0,0
37,1,28.7387508964564,0,0,0,0,1,-1.22195639471171,0,0,0,0
