3,739.638732848577,0,0,0,1,0,1,745.670653641295,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,1,0,0,144.828425322183,0,0,0,0,0,0,0,0,0,0,0,0
12,422.422251125581,0,0,0,1,0,1,422.422251125581,0,0,0,0,0,0,0,0,0,0,0,0
14,76.8053504265212,0,0,0,1,0,1,171.092291883388,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,308.101279599351,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,1,0,0,351.942803798335,0,0,0,0,0,0,0,0,0,0,0,0
20,17.0106197111621,0,0,0,1,0,1,19.7781617080353,0,0,0,0,0,0,0,0,0,0,0,0
25,81.5634340559005,0,0,0,1,0,1,117.821165703383,0,0,0,0,0,0,0,0,0,0,0,0
36,71.5602040641717,0,0,0,1,0,1,71.5602040641717,0,0,0,0,0,0,0,0,0,0,0,0
37,12.1726072815649,0,0,0,1,0,1,12.9838833805071,0,0,0,0,0,0,0,0,0,0,0,0
