4,33.21013716098,0,0,0,1,0,1,33.3454189841099,0,0,0,0,0,0,0,0,0,0,0,0
5,174.661808495589,0,0,0,1,0,1,174.661808495589,0,0,0,0,0,0,0,0,0,0,0,0
9,0.269835282143477,0,0,0,1,0,1,0.269835282143477,0,0,0,0,0,0,0,0,0,0,0,0
10,419.108671965606,0,0,0,1,0,1,521.194385780643,0,0,0,0,0,0,0,0,0,0,0,0
16,241.835945264472,0,0,0,1,0,1,241.835945264472,0,0,0,0,0,0,0,0,0,0,0,0
22,423.075107729395,0,0,0,1,0,1,423.075107729395,0,0,0,0,0,0,0,0,0,0,0,0
24,164.00804738531,0,0,0,1,0,1,179.413916995229,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,1,0,0,301.357451499611,0,0,0,0,0,0,0,0,0,0,0,0
27,104.05850654687,0,0,0,1,0,1,104.05850654687,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,1,0,0,34.6047132979185,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,1,0,0,352.384030350249,0,0,0,0,0,0,0,0,0,0,0,0
