2,53.7453668882244,0,0,0,1,0,1,98.1906011310708,0,0,0,0,0,0,0,0,0,0,0,0
14,73.0168304098514,0,0,0,1,0,1,73.0168304098514,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,51.9666511786762,0,0,0,0,0,0,0,0,0,0,0,0
18,248.927004870092,0,0,0,1,0,1,248.927004870092,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,1,0,0,199.307737600717,0,0,0,0,0,0,0,0,0,0,0,0
23,18.2686890399325,0,0,0,1,0,1,184.948898739293,0,0,0,0,0,0,0,0,0,0,0,0
25,879.041422577373,0,0,0,1,0,1,880.503675651735,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,1,0,0,295.350615997023,0,0,0,0,0,0,0,0,0,0,0,0
33,20.4868846166574,0,0,0,1,0,1,61.2801099546572,0,0,0,0,0,0,0,0,0,0,0,0
34,272.708994693114,0,0,0,1,0,1,272.708994693114,0,0,0,0,0,0,0,0,0,0,0,0
