1,23.5885780768305,0,0,0,1,0,1,773.036016356986,0,0,0,0,0,0,0,0,0,0,0,0
6,200.970168113643,0,0,0,1,0,1,200.970168113643,0,0,0,0,0,0,0,0,0,0,0,0
7,762.483276495836,0,0,0,1,0,1,762.483276495836,0,0,0,0,0,0,0,0,0,0,0,0
10,283.962890483977,0,0,0,1,0,1,283.962890483977,0,0,0,0,0,0,0,0,0,0,0,0
27,175.434798660727,0,0,0,1,0,1,175.434798660727,0,0,0,0,0,0,0,0,0,0,0,0
31,7.12503868416026,0,0,0,1,0,1,63.5317969436294,0,0,0,0,0,0,0,0,0,0,0,0
32,49.4037887122432,0,0,0,1,0,1,49.4037887122432,0,0,0,0,0,0,0,0,0,0,0,0
33,44.4179481127978,0,0,0,1,0,1,44.4179481127978,0,0,0,0,0,0,0,0,0,0,0,0
35,7.29070958338181,0,0,0,1,0,1,7.40957343962032,0,0,0,0,0,0,0,0,0,0,0,0
36,5.55086290676918,0,0,0,1,0,1,5.55086290676918,0,0,0,0,0,0,0,0,0,0,0,0
