4,612.664682873195,0,0,0,1,0,1,612.664682873195,0,0,0,0,0,0,0,0,0,0,0,0
6,494.677489529772,0,0,0,1,0,1,702.034193048094,0,0,0,0,0,0,0,0,0,0,0,0
9,14.8568029194909,0,0,0,1,0,1,87.2950603827112,0,0,0,0,0,0,0,0,0,0,0,0
12,311.479868301027,0,0,0,1,0,1,311.479868301027,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,23.7288933374021,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,1,0,0,402.840250600566,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,1,0,0,91.5589002459678,0,0,0,0,0,0,0,0,0,0,0,0
25,9.81398381879275,0,0,0,1,0,1,13.8385077109404,0,0,0,0,0,0,0,0,0,0,0,0
29,8.63606284046452,0,0,0,1,0,1,8.63606284046452,0,0,0,0,0,0,0,0,0,0,0,0
31,11.7093122401096,0,0,0,1,0,1,11.7093122401096,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,1,0,0,4.02553133823852,0,0,0,0,0,0,0,0,0,0,0,0
37,96.3898573075125,0,0,0,1,0,1,96.3898573075125,0,0,0,0,0,0,0,0,0,0,0,0
