2,480.699747791802,0,0,0,1,0,1,481.649873321789,0,0,0,0,0,0,0,0,0,0,0,0
5,0.787769116262788,0,0,0,1,0,1,140.589009596814,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,1,0,0,180.074077153113,0,0,0,0,0,0,0,0,0,0,0,0
7,342.693264492189,0,0,0,1,0,1,342.693264492189,0,0,0,0,0,0,0,0,0,0,0,0
8,376.695055016742,0,0,0,1,0,1,376.695055016742,0,0,0,0,0,0,0,0,0,0,0,0
13,3.1058901440201,0,0,0,1,0,1,69.8707101515944,0,0,0,0,0,0,0,0,0,0,0,0
14,160.4353082074,0,0,0,1,0,1,160.4353082074,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,148.330732032587,0,0,0,0,0,0,0,0,0,0,0,0
18,2.41301549831205,0,0,0,1,0,1,18.3455023125294,0,0,0,0,0,0,0,0,0,0,0,0
21,178.005163375766,0,0,0,1,0,1,178.005163375766,0,0,0,0,0,0,0,0,0,0,0,0
27,9.72749113398412,0,0,0,1,0,1,61.1166047497357,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,1,0,0,162.891551072203,0,0,0,0,0,0,0,0,0,0,0,0
35,1.67764305403999,0,0,0,1,0,1,23.979753606863,0,0,0,0,0,0,0,0,0,0,0,0
37,3.98771199984598,0,0,0,1,0,1,21.5245151369039,0,0,0,0,0,0,0,0,0,0,0,0
