1,1,0,0,0,0,0,1,-3.56476963641989,0,0,0,0
2,1,104.141177543364,0,0,0,0,1,-3.42673176109621,0,0,0,0
3,1,0,0,0,0,0,1,-0.550259103437446,0,0,0,0
4,3,0,0,0,0,0,1,0,0,0,0,0
5,1,340.835240712974,0,0,0,0,1,-0.493069922090615,0,0,0,0
6,1,0,0,0,0,0,1,-2.78944366318762,0,0,0,0
7,1,303.985255426063,0,0,0,0,1,-0.632175751603309,0,0,0,0
8,1,0.593417356830967,0,0,0,0,1,-0.0578826553845622,0,0,0,0
9,2,0,0,0,0,0,1,-0.926540458215434,0,0,0,0
10,1,0,0,0,0,0,1,-2.27165712344353,0,0,0,0
11,2,0,0,0,0,0,1,-0.252903356293802,0,0,0,0
12,1,0,0,0,0,0,1,-0.577509133369266,0,0,0,0
13,2,0,0,0,0,0,1,-0.707076784165109,0,0,0,0
14,1,0,0,0,0,0,1,-0.487005331847709,0,0,0,0
15,2,0,0,0,0,0,1,-2.69086950987223,0,0,0,0
16,1,0,0,0,0,0,1,-0.903598943788589,0,0,0,0
17,1,0,0,0,0,0,1,-2.24370173409912,0,0,0,0
18,2,0,0,0,0,0,1,-1.35726435695235,0,0,0,0
19,1,0,0,0,0,0,1,-1.69847239375429,0,0,0,0
20,1,0,0,0,0,0,1,-3.93463845468267,0,0,0,0
21,1,18.6539555995046,0,0,0,0,1,-0.307000971230708,0,0,0,0
22,1,152.725433443816,0,0,0,0,1,-9.41896654341815,0,0,0,0
23,1,0,0,0,0,0,1,-6.05670036244171,0,0,0,0
24,1,87.5548864786532,0,0,0,0,1,-11.8701203454273,0,0,0,0
25,1,0,0,0,0,0,1,-4.63149708339091,0,0,0,0
26,1,0,0,0,0,0,1,-2.87854404929835,0,0,0,0
27,1,0,0,0,0,0,1,-3.93463845468267,0,0,0,0
28,1,80.7996957038999,0,0,0,0,1,-7.77057917221045,0,0,0,0
29,1,79.2389262042628,0,0,0,0,1,-7.41482174614421,0,0,0,0
30,2,0,0,0,0,0,1,-3.93463845468267,0,0,0,0
31,1,0,0,0,0,0,1,-5.50221975821353,0,0,0,0
32,1,0,0,0,0,0,1,-0.517967810097668,0,0,0,0
33,2,0,0,0,0,0,1,-3.70659557892082,0,0,0,0
34,2,0,0,0,0,0,1,-7.09795582816993,0,0,0,0
35,1,352.602864146316,0,0,0,0,1,-7.54057531426059,0,0,0,0
36,1,0,0,0,0,0,1,-3.76463103625327,0,0,0,0
37,2,0,0,0,0,0,1,-3.26725388307277,0,0,0,0
