5,0,0,0,0,1,0,0,129.315657225127,0,0,0,0,0,0,0,0,0,0,0,0
6,5.89358238902436,0,0,0,1,0,1,19.8498296707672,0,0,0,0,0,0,0,0,0,0,0,0
8,56.3330228529975,0,0,0,1,0,1,183.201526698639,0,0,0,0,0,0,0,0,0,0,0,0
11,186.273454603262,0,0,0,1,0,1,186.273454603262,0,0,0,0,0,0,0,0,0,0,0,0
20,78.4611154097002,0,0,0,1,0,1,231.588555278365,0,0,0,0,0,0,0,0,0,0,0,0
24,0.642996791776251,0,0,0,1,0,1,19.1051368031957,0,0,0,0,0,0,0,0,0,0,0,0
25,960.602013044791,0,0,0,1,0,1,967.706621554045,0,0,0,0,0,0,0,0,0,0,0,0
28,183.343020160587,0,0,0,1,0,1,183.343020160587,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,1,0,0,419.154428949501,0,0,0,0,0,0,0,0,0,0,0,0
35,8.35555222868708,0,0,0,1,0,1,26.6628892827412,0,0,0,0,0,0,0,0,0,0,0,0
