9,0,0,0,0,1,0,0,124.529548102707,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,1,0,0,226.963764129639,0,0,0,0,0,0,0,0,0,0,0,0
12,843.916587947228,0,0,0,1,0,1,1072.38015366555,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0423964563388128,0,0,0,1,0,1,0.129568847116543,0,0,0,0,0,0,0,0,0,0,0,0
18,232.074023063071,0,0,0,1,0,1,232.074023063071,0,0,0,0,0,0,0,0,0,0,0,0
21,68.8702871012585,0,0,0,1,0,1,68.8702871012585,0,0,0,0,0,0,0,0,0,0,0,0
22,364.580734090524,0,0,0,1,0,1,364.580734090524,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,1,0,0,205.914338838387,0,0,0,0,0,0,0,0,0,0,0,0
31,40.7214552427126,0,0,0,1,0,1,40.7214552427126,0,0,0,0,0,0,0,0,0,0,0,0
35,10.0225759292327,0,0,0,1,0,1,30.0372471452663,0,0,0,0,0,0,0,0,0,0,0,0
