3,4,0.00395292915400004,0.00831137646612738,0,484.980653253922,0,0,0,0,1,0,0,-79.4340382598183,0,79.4340382598183,0
3,5,0.00207624472075873,0.00054802044513312,0,668.030071081531,0,0,0,0,1,0,0,-351.041087046451,0,351.041087046451,0
1,6,0.0588257052076709,0.185896148537171,0,140.445263887117,0,0,0,0,1,0,0,11.0285509441174,0,-11.0285509441174,0
1,8,0.00015769297266145,0.00103305519835982,0,669.817616866416,0,0,0,0,1,0,0,-176.096201121902,0,176.096201121902,0
3,9,0.000749872326776577,0.0058281037765377,0,462.546547114802,0,0,0,0,1,0,0,-77.7281699347103,0,77.7281699347103,0
2,10,0.000794875238441299,0.00309289304068495,0,901.495895282592,0,0,0,0,1,0,0,-186.083441174365,0,186.083441174365,0
6,10,0.00334385351830901,0.147450527020194,0,94.4981310554191,0,0,0,0,1,0,0,-9.36806915208978,0,9.36806915208978,0
8,10,0.000907678539423218,0.00695422973604287,0,739.367511645517,0,0,0,0,1,0,0,122.336410945871,0,-122.336410945871,0
4,11,0.000129053601278031,0.000678630876556141,0,425.275344745814,0,0,0,0,1,0,0,-318.630867479595,0,318.630867479595,0
8,12,0.000616526183187258,0.00981741686676376,0,216.298155019246,0,0,0,0,1,0,0,94.2955800937054,0,-94.2955800937054,0
11,13,0.000989391401686617,0.00595429150612577,0,508.177646119092,0,0,0,0,1,0,0,161.452738977111,0,-161.452738977111,0
7,14,0.000230429522692835,0.00205236742895597,0,1911.89281739166,0,0,0,0,1,0,0,530.367081341387,0,-530.367081341387,0
8,14,0.00178709275441524,0.00877264887713711,0,2723.54627779423,0,0,0,0,1,0,0,-618.384689730222,0,618.384689730222,0
5,15,0.000110710086995733,0.0128155232120853,0,80.6140040791022,0,0,0,0,1,0,0,-52.8826080109138,0,52.8826080109138,0
6,15,0.000358468238808763,0.0166610682614746,0,171.529402495404,0,0,0,0,1,0,0,52.8826080109136,0,-52.8826080109136,0
11,16,0.00166087339078116,0.000523849472587976,0,994.60775261529,0,0,0,0,1,0,0,-360.657517719338,0,360.657517719338,0
11,18,0.00100798185703,0.0223617754364451,0,3620.80375675179,0,0,0,0,1,0,0,-47.6900317697984,0,47.6900317697984,0
12,18,0.00392720383092496,0.0233727507339803,0,5346.14793921182,0,0,0,0,1,0,0,47.6900317697985,0,-47.6900317697985,0
17,19,0.00327835388831972,0.0759425749621852,0,96.6667968819415,0,0,0,0,1,0,0,-9.51646419707491,0,9.51646419707491,0
19,21,0.00134294325945902,0.0394439563095182,0,1143.87732567736,0,0,0,0,1,0,0,39.7637377815857,0,-39.7637377815857,0
13,23,0.00227491560170273,0.00364461266779641,0,1130.76884924711,0,0,0,0,1,0,0,93.6923287779692,0,-93.6923287779692,0
1,24,0.000900586078181682,0.0194943058368288,0,442.608116935519,0,0,0,0,1,0,0,104.342336002523,0,-104.342336002523,0
5,24,0.000948757899059959,0.00991183476391239,0,415.454558246784,0,0,0,0,1,0,0,-158.889126443382,0,158.889126443382,0
20,24,0.0066351361460531,0.0105971953346262,0,416.501997128281,0,0,0,0,1,0,0,76.9940784272325,0,-76.9940784272325,0
17,25,0.059871612499961,0.15396895869857,0,15.8577659194767,0,0,0,0,1,0,0,-2.20459164039574,0,2.20459164039574,0
19,25,0.0198391941787373,0.173849029185835,0,13.2747697549281,0,0,0,0,1,0,0,2.20459164039575,0,-2.20459164039575,0
19,26,0.00165260753101983,0.0120089132669245,0,115760.187691128,0,0,0,0,1,0,0,-51.4847936190562,0,51.4847936190562,0
22,26,0.00199212445855268,0.100188375973603,0,34.3593260693873,0,0,0,0,1,0,0,-5.66103611366544,0,5.66103611366544,0
10,27,0.00106429745091507,0.0133523790276632,0,311.229386226336,0,0,0,0,1,0,0,68.1818339053712,0,-68.1818339053712,0
17,27,0.017179906367106,0.0351094618643723,0,129.4096190158,0,0,0,0,1,0,0,11.7210558374706,0,-11.7210558374706,0
6,28,0.00770293279398926,0.0247185491427656,0,1344.74262449506,0,0,0,0,1,0,0,-32.4859879147066,0,32.4859879147066,0
22,28,0.00322086891651808,0.0262655309491817,0,1199.30197658865,0,0,0,0,1,0,0,32.4859879147065,0,-32.4859879147065,0
1,29,0.013891076518904,0.0252997187990351,0,294.301025827132,0,0,0,0,1,0,0,60.7253141752636,0,-60.7253141752636,0
8,30,0.13248316987513,0.381790691407943,0,103.268306112238,0,0,0,0,1,0,0,0.00912672556390715,0,-0.00912672556390715,0
10,30,0.000356384727702922,0.00426353050407574,0,1033.12460739083,0,0,0,0,1,0,0,-198.725213089773,0,198.725213089773,0
22,30,0.00440248894101963,0.0213357151994143,0,479.444154562182,0,0,0,0,1,0,0,-26.8249518010412,0,26.8249518010412,0
26,30,0.0160309580618532,9.02868561557074e-05,0,230.790134893235,0,0,0,0,1,0,0,-57.1458297327013,0,57.1458297327013,0
5,31,0.00166749636561286,0.0123750350790238,0,546.376827964293,0,0,0,0,1,0,0,-120.340254194018,0,120.340254194018,0
10,31,0.000345760249310731,0.0118167363771401,0,154.902643472298,0,0,0,0,1,0,0,122.784401094756,0,-122.784401094756,0
11,31,0.0234027761446554,0.129910813618403,0,44.9361764696721,0,0,0,0,1,0,0,-6.19774132983441,0,6.19774132983441,0
24,31,0.0170525748664487,0.100376637459629,0,4.37062987516032,0,0,0,0,1,0,0,0.853464533059589,0,-0.853464533059589,0
8,32,0.000249843271306364,0.00254379896710497,0,1492.96967239177,0,0,0,0,1,0,0,225.647370843181,0,-225.647370843181,0
31,32,0.0578788444020431,0.289346921162862,0,37.1693410634189,0,0,0,0,1,0,0,-5.97091149246765,0,5.97091149246765,0
29,33,0.0107243299138308,0.0117162541395444,0,1430.79253794776,0,0,0,0,1,0,0,50.159756630682,0,-50.159756630682,0
31,33,0.0231227955030021,0.0241911826909399,0,103.268306112238,0,0,0,0,1,0,0,0.176449376313448,0,-0.176449376313448,0
5,34,0.000805652751555208,0.0461276467510738,0,783.608350088899,0,0,0,0,1,0,0,-31.2811554911386,0,31.2811554911386,0
31,34,0.0414006921073415,0.00149667783595127,0,731.239511178509,0,0,0,0,1,0,0,30.9276822954601,0,-30.9276822954601,0
33,34,0.495396681822814,0.118878200736138,0,103.268306112238,0,0,0,0,1,0,0,0.35347319567971,0,-0.35347319567971,0
4,35,0.00316197193120635,0.00968424693104467,0,333.431801111753,0,0,0,0,1,0,0,-99.7621372750476,0,99.7621372750476,0
27,35,0.00518774950329428,0.00745638116073033,0,645.379787995723,0,0,0,0,1,0,0,79.9028897428414,0,-79.9028897428414,0
33,35,0.0263959211181455,0.00256790559307797,0,466.736691451624,0,0,0,0,1,0,0,19.8592475322059,0,-19.8592475322059,0
9,36,0.00330026968564865,0.0084200754098741,0,562.439925408371,0,0,0,0,1,0,0,-77.7281699347105,0,77.7281699347105,0
33,36,0.0119941946392603,0.0188687163937122,0,394.375537559653,0,0,0,0,1,0,0,30.2002073592562,0,-30.2002073592562,0
29,37,0.0513539783404089,0.0552096521614932,0,112.500979297584,0,0,0,0,1,0,0,10.5655575445815,0,-10.5655575445815,0
31,37,0.0168082156277594,0.286781548918276,0,103.268306112238,0,0,0,0,1,0,0,-0.000331891073318547,0,0.000331891073318547,0
32,37,0.00263478407675609,0.0466413312502163,0,2544.83797857441,0,0,0,0,1,0,0,37.039459002092,0,-37.039459002092,0
33,37,0.00563052463736168,0.0568767077990179,0,103.268306112238,0,0,0,0,1,0,0,-0.076722080145708,0,0.076722080145708,0
36,37,0.0025390911155418,0.0120813688597673,0,1212.11504316895,0,0,0,0,1,0,0,-47.5279625754546,0,47.5279625754546,0
