4,8.97590583411536,0,0,0,1,0,1,281.484218885259,0,0,0,0,0,0,0,0,0,0,0,0
5,382.123820620203,0,0,0,1,0,1,384.580829807482,0,0,0,0,0,0,0,0,0,0,0,0
6,7.23705778388117,0,0,0,1,0,1,76.0933608410794,0,0,0,0,0,0,0,0,0,0,0,0
12,19.3837724793894,0,0,0,1,0,1,190.211607705129,0,0,0,0,0,0,0,0,0,0,0,0
16,373.98011905512,0,0,0,1,0,1,373.98011905512,0,0,0,0,0,0,0,0,0,0,0,0
23,331.705678510061,0,0,0,1,0,1,331.705678510061,0,0,0,0,0,0,0,0,0,0,0,0
27,383.17806220028,0,0,0,1,0,1,383.17806220028,0,0,0,0,0,0,0,0,0,0,0,0
30,24.4803232711635,0,0,0,1,0,1,248.436883576547,0,0,0,0,0,0,0,0,0,0,0,0
31,0.557119287840156,0,0,0,1,0,1,18.8798546856286,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,1,0,0,77.6505049596435,0,0,0,0,0,0,0,0,0,0,0,0
