2,5,0.0677909907525771,0.10277704221941,0,558.431335802591,0,0,0,0,1,0,0,14.9336663255967,0,-14.9336663255967,0
2,6,0.00171242825193815,0.008702765327008,0,654.791910998218,0,0,0,0,1,0,0,-142.98371230604,0,142.98371230604,0
6,8,0.0185147153290147,0.0275234399052765,0,652.958800320123,0,0,0,0,1,0,0,27.7283616160222,0,-27.7283616160222,0
7,8,0.00673717003833655,0.0298985416075205,0,671.72779284952,0,0,0,0,1,0,0,-27.7283616160222,0,27.7283616160222,0
4,9,0.00125446540007036,0.0300849187936457,0,87.6687929888368,0,0,0,0,1,0,0,41.1000292981205,0,-41.1000292981205,0
1,10,0.0143194574915232,0.00770398611486025,0,263.535834880146,0,0,0,0,1,0,0,-116.418457958473,0,116.418457958473,0
9,10,0.00595750455931929,0.0368252539466878,0,807.837793913358,0,0,0,0,1,0,0,-14.2271074951925,0,14.2271074951925,0
7,11,0.0395239038947435,0.150452194612686,0,300.677281420247,0,0,0,0,1,0,0,13.7378385089218,0,-13.7378385089218,0
6,14,0.00242151865289173,0.0104389669568845,0,164.651060468396,0,0,0,0,1,0,0,82.1618240034864,0,-82.1618240034864,0
7,14,0.126584250883126,0.122230150329333,0,60.7365660073008,0,0,0,0,1,0,0,-6.00942484506913,0,6.00942484506913,0
5,15,0.192016300500125,0.378626740440239,0,17.3063480382645,0,0,0,0,1,0,0,-2.63396507353395,0,2.63396507353395,0
12,15,0.00247794720358408,0.012290594079934,0,265.704491125749,0,0,0,0,1,0,0,-84.78395558743,0,84.78395558743,0
6,16,0.000535184916424928,0.0120372567492053,0,536.734151992218,0,0,0,0,1,0,0,73.2788268514759,0,-73.2788268514759,0
7,16,0.12958652927095,0.0372080807459703,0,1182.02808616544,0,0,0,0,1,0,0,-19.0856771100861,0,19.0856771100861,0
10,16,0.00579980230746522,0.0415466238855306,0,436.664856866331,0,0,0,0,1,0,0,-66.856170044331,0,66.856170044331,0
11,16,0.0192278713796639,0.0937281467106823,0,1474.02796356023,0,0,0,0,1,0,0,-29.6285530586412,0,29.6285530586412,0
3,17,1.25868480310171,0.286251283210052,0,7.97482329586923,0,0,0,0,1,0,0,-1.99847777984784,0,1.99847777984784,0
3,18,0.00181160681579578,0.0188845348870645,0,102.144650390483,0,0,0,0,1,0,0,42.1269060639868,0,-42.1269060639868,0
4,19,0.0376003397725193,0.0643811414578816,0,4753.89332150863,0,0,0,0,1,0,0,30.3968538550126,0,-30.3968538550126,0
9,19,0.0274779797077329,0.184928525656422,0,25.6754470700849,0,0,0,0,1,0,0,3.89606255447201,0,-3.89606255447201,0
11,19,0.00125905061701473,0.0287095303263734,0,102.005067394803,0,0,0,0,1,0,0,43.366391567563,0,-43.366391567563,0
